Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216561,J460074,647.76,REDACTED PERSONAL DATA,561716,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216565,J460074,912.84,REDACTED PERSONAL DATA,562129,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216566,J460074,577.52,REDACTED PERSONAL DATA,562130,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216570,J460074,703.76,REDACTED PERSONAL DATA,562150,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216571,J460074,5881.43,REDACTED PERSONAL DATA,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216572,J460074,669.60,REDACTED PERSONAL DATA,562224,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216582,J460074,1260.00,REDACTED PERSONAL DATA,562348,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216586,J460074,808.28,REDACTED PERSONAL DATA,562447,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216587,J460074,628.52,REDACTED PERSONAL DATA,562454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216591,J460074,636.64,REDACTED PERSONAL DATA,562560,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2012-02-28,3216593,J460074,688.40,REDACTED PERSONAL DATA,562649,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216595,J460074,695.88,REDACTED PERSONAL DATA,562651,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216600,J460074,552.72,REDACTED PERSONAL DATA,562669,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216601,J460074,586.76,REDACTED PERSONAL DATA,562672,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216602,J460074,1054.64,REDACTED PERSONAL DATA,562674,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216604,J460074,640.04,REDACTED PERSONAL DATA,562679,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216615,J460074,581.16,REDACTED PERSONAL DATA,563346,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216618,J460074,6611.00,REDACTED PERSONAL DATA,563442,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216620,J460074,1192.96,REDACTED PERSONAL DATA,563655,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2012-02-28,3216625,J460074,630.08,REDACTED PERSONAL DATA,563695,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216630,J460074,623.16,REDACTED PERSONAL DATA,563793,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216635,J460074,751.16,REDACTED PERSONAL DATA,563806,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216640,J460074,687.92,REDACTED PERSONAL DATA,563842,Social Community Care,CAREFIRST DIRECT PAYMENTS
CO-ORDINATED ASSESSMENT,9190,DIRECT PAYMENTS,2012-02-28,3216645,J460074,831.84,REDACTED PERSONAL DATA,563885,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216646,J460074,775.56,REDACTED PERSONAL DATA,563886,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216648,J460074,693.92,REDACTED PERSONAL DATA,563889,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216651,J460074,967.60,REDACTED PERSONAL DATA,564003,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216654,J460074,761.44,REDACTED PERSONAL DATA,564207,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216655,J460074,555.32,REDACTED PERSONAL DATA,564215,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216660,J460074,851.44,REDACTED PERSONAL DATA,564303,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2012-02-28,3216663,J460074,5671.40,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216664,J460074,600.32,REDACTED PERSONAL DATA,564370,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216666,J460074,504.00,REDACTED PERSONAL DATA,564393,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216667,J460074,683.48,REDACTED PERSONAL DATA,564395,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2012-02-28,3216668,J460074,2199.24,REDACTED PERSONAL DATA,564410,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216670,J460074,930.88,REDACTED PERSONAL DATA,564521,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216672,J460074,5810.06,REDACTED PERSONAL DATA,564770,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216674,J460074,1295.82,REDACTED PERSONAL DATA,564772,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216676,J460074,899.36,REDACTED PERSONAL DATA,564774,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2012-02-28,3216679,J460074,975.00,REDACTED PERSONAL DATA,564831,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2012-02-28,3216680,J460074,8832.04,REDACTED PERSONAL DATA,564930,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216681,J456025 050212,4547.91,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216681,J456025 050212,11326.41,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216682,J456026 050212,13401.65,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216682,J456026 050212,1329.00,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216683,J456028 050212,5046.04,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216683,J456028 050212,35867.84,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216683,J456028 050212,1150.00,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216684,J456029 050212,7483.67,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216684,J456029 050212,49070.25,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216684,J456029 050212,686.83,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216685,J456030 050212,3127.80,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216685,J456030 050212,3936.84,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216685,J456030 050212,43498.99,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216686,J456031 050212,778.80,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216686,J456031 050212,5251.00,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216686,J456031 050212,48830.15,REDACTED PERSONAL DATA,328494,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216687,J456032 050212,1404.16,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216687,J456032 050212,13770.83,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216687,J456032 050212,837.64,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216688,J456033 050212,50245.45,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216688,J456033 050212,3092.67,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216689,J456034 050212,4615.44,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216689,J456034 050212,46619.18,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216690,J456035 050212,11558.04,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216690,J456035 050212,956.76,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216690,J456035 050212,41010.01,REDACTED PERSONAL DATA,204388,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216691,J456036 050212,24156.20,REDACTED PERSONAL DATA,368340,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216692,J456037 050212,997.28,REDACTED PERSONAL DATA,368340,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216692,J456037 050212,34870.30,REDACTED PERSONAL DATA,368340,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216692,J456037 050212,1285.88,REDACTED PERSONAL DATA,368340,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216693,J456038 050212,1394.68,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216693,J456038 050212,31793.68,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216693,J456038 050212,8493.00,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216696,J456039 050212,1652.68,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216696,J456039 050212,32044.62,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216696,J456039 050212,4709.37,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216697,J456040 050212,1413.36,REDACTED PERSONAL DATA,329312,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216697,J456040 050212,24535.20,REDACTED PERSONAL DATA,329312,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216698,J456041 050212,4811.17,REDACTED PERSONAL DATA,464581,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216698,J456041 050212,1434.56,REDACTED PERSONAL DATA,464581,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216698,J456041 050212,43859.68,REDACTED PERSONAL DATA,464581,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216699,J456042 050212,11766.96,REDACTED PERSONAL DATA,464579,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216699,J456042 050212,1744.52,REDACTED PERSONAL DATA,464579,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216699,J456042 050212,53641.06,REDACTED PERSONAL DATA,464579,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216700,J456043 050212,16216.71,REDACTED PERSONAL DATA,464579,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216700,J456043 050212,3259.64,REDACTED PERSONAL DATA,464579,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216701,J456044 050212,58583.83,REDACTED PERSONAL DATA,474945,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216701,J456044 050212,2232.92,REDACTED PERSONAL DATA,474945,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216702,J456046 050212,48236.29,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216702,J456046 050212,2700.09,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216702,J456046 050212,2642.00,REDACTED PERSONAL DATA,362074,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216703,J456047 050212,36115.62,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PURCHASING LEARNING DISABILITI,9190,BLOCK CONTRACT,2012-02-28,3216703,J456047 050212,961.00,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216703,J456047 050212,2292.29,CAREFORCE,362136,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216705,J456048 050212,2799.36,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216705,J456048 050212,50335.86,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216706,J456049 050212,35641.73,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216706,J456049 050212,4019.76,HOMECHOICE CARE LIMITED,487993,Human Resources,NURSING AGENCIES
PURCHASING ELDERLY,9190,BLOCK CONTRACT,2012-02-28,3216707,J456051 050212,75288.21,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PDSI PURCHASING,9190,BLOCK CONTRACT,2012-02-28,3216707,J456051 050212,1743.77,HOUSING 21,531533,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2012-02-28,3216708,1643327,4012.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2012-02-28,3216709,1643370,1416.00,MENCAP HOMECARE,361858,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2012-02-28,3214982,69870,578.00,REDACTED PERSONAL DATA,344830,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2012-02-28,3214983,108386,830.00,REDACTED PERSONAL DATA,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2012-02-28,3214985,108387,874.00,REDACTED PERSONAL DATA,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-02-28,3214986,501154,1252.29,NORTHERN LIFE CARE LTD T/A UBU,207163,Social Community Care,RESIDENTIAL CARE HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-02-28,3214988,501129,6038.24,NORTHERN LIFE CARE LTD T/A UBU,207163,Social Community Care,RESIDENTIAL CARE HOMES
CO-ORDINATED ASSESSMENT,9270,CARELEAVERS INDEPENDENT LIVING,2012-02-28,3214992,26038/25992,616.10,LANGUAGE LINE LIMITED,471915,Human Resources,TRANSLATORS & INTERPRETERS
CHILDRENS & JESSOPS S17,9270,CARELEAVERS INDEPENDENT LIVING,2012-02-28,3214992,26038/25992,1102.50,LANGUAGE LINE LIMITED,471915,Human Resources,TRANSLATORS & INTERPRETERS
WEST SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2012-02-28,3214997,PECH03/04/05,1491.00,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-02-28,3214979,J454949 040312,9308.56,H F TRUST LIMITED,362078,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-02-28,3214980,J458963 040312,2834.86,KNOWLE HILL,361798,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-02-28,3214981,J458608 050212,4787.20,APRIL PARK,361944,Social Community Care,RESIDENTIAL CARE HOMES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217138,257,1307.01,S R HIRD PLANT,503211,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217139,32447,11195.85,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217153,383723,704.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217155,383725,660.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217156,383726,630.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217190,63496,502.20,ROADTECHS EUROPE LIMITED,493166,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217191,7600,1365.30,GLEADLESS CIVIL ENGINEERING LTD,412782,Highway Equipment and Materials,PAVING & DRIVEWAY CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217192,20002261,1364.00,HARSCO METALS GROUP LTD,493119,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217193,7601,1361.10,GLEADLESS CIVIL ENGINEERING LTD,412782,Highway Equipment and Materials,PAVING & DRIVEWAY CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217199,90121,803.00,HALL PLANT HIRE,435420,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217201,LGUG9TDS,967.84,NPOWER,347938,Utilities,ELECTRICITY COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217205,SCC120,1871.50,H.R.SKIP HIRE,541284,Environmental Services,SKIP HIRE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217206,SCC121,1523.50,H.R.SKIP HIRE,541284,Environmental Services,SKIP HIRE
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-02-29,3217207,SCC122,1523.50,H.R.SKIP HIRE,541284,Environmental Services,SKIP HIRE
SWAN COMMISSIONED,1143,COMPENSATION,2012-02-29,3217593,ERS INVOICE63573,1373.42,REDACTED PERSONAL DATA,559479,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
HOMELESS PREVENTION FUND,8490,OTHER PROFESSIONAL FEES,2012-02-29,3217594,ERS INVOICE63574,2464.00,THE KEY LOCATION LTD,564898,Unclassified Trade,LETTING AGENTS
SIV  1- MAJOR SPORTING FACILIT,8190,MSF FINANCING COSTS,2012-02-29,3217596,ERS INVOICE63577,53386.04,SHEFFIELD CITY TRUST,315865,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MINOR ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2012-02-29,3217597,ERS INVOICE63578,2363.00,NEIL MARRISON,459864,Construction,BUILDING SERVICES
CLAIMS,8740,EMPLOYERS LIABILITY,2012-02-29,3217598,ERS INVOICE63579,2500.00,REDACTED PERSONAL DATA,564739,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,HIGHWAYS,2012-02-29,3217599,ERS INVOICE63580,3250.00,IRWIN MITCHELL SOLICITORS,318760,Legal Services,SOLICITORS
CLAIMS,8740,PUBLIC LIABILITY,2012-02-29,3217600,ERS INVOICE63581,10300.00,IRWIN MITCHELL SOLICITORS,318760,Legal Services,SOLICITORS
CLAIMS,8740,EMPLOYERS LIABILITY,2012-02-29,3217601,ERS INVOICE63582,2500.00,THOMPSONS CLIENT ACCOUNT,505870,Legal Services,SOLICITORS
CLAIMS,8740,EMPLOYERS LIABILITY,2012-02-29,3217602,ERS INVOICE63583,8151.08,ACCIDENT SOLICITORS DIRECT,299480,Legal Services,SOLICITORS
CLAIMS,8740,EMPLOYERS LIABILITY,2012-02-29,3217605,ERS INVOICE63586,2500.00,THOMPSONS CLIENT ACCOUNT,505870,Legal Services,SOLICITORS
MPU PAYMENTS TO TENANTS,6060,DISCRETIONARY PAYMENTS,2012-02-29,3217610,ERS INVOICE63591,2986.00,REDACTED PERSONAL DATA,565108,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
GYPSY AND TRAVELLER SITES,8350,MISCELLANEOUS EXPENSES,2012-02-29,3217616,ERS INVOICE63597,1115.00,MPR TRAILERS & CARAVANS,493484,Unclassified Trade,CARAVAN HIRE - MOTORHOMES & TR
CLAIMS,8740,MOTOR VEHICLE,2012-02-29,3217651,ERS INVOICE63601,1254.00,MINSTER LAW LTD,443510,Legal Services,SOLICITORS
CLAIMS,8740,MOTOR VEHICLE,2012-02-29,3217652,ERS INVOICE63602,1332.10,REDACTED PERSONAL DATA,562940,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LEARNING W/ DISABILITIES&DIFFI,8440,FEE EXPENSES,2012-02-29,3218029,ERS INVOICE63604,2142.86,HHUI ASSOCIATES,559961,Education,EDUCATIONAL TRAINING PROVIDERS
EAST RIDING - SUB REGION HAL,1194,OTHER FEES,2012-02-29,3218033,ERS INVOICE63608,7859.26,REDACTED PERSONAL DATA,564523,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
INTENSIVE INTERVENTION PROJECT,9120,OTHER AGENCIES,2012-02-29,3218040,ERS INVOICE63618,1269.00,DEPARTMENT FOR EDUCATION,565175,Unclassified Non Trade,EDUCATION AGENCIES & AUTHORITI
SHEFF INCLUSION CENTRE (KS3),5610,AGENCY STAFF - INVOICE,2012-02-29,3203373,3476707,588.15,CAPITA EDUCATION RESOURCING,203721,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SHEFF INCLUSION CENTRE (HHES),8490,EXAM FEES,2012-02-29,3203478,11151,2999.70,NISAI VIRTUAL ACADEMY,563988,Education,EDUCATIONAL SERVICES
LEARN SAFE DRIVE SAFE,1194,OTHER FEES,2012-02-29,3204263,501,763.50,EDRIVING SOLUTIONS LTD,540671,Education,DRIVING SCHOOLS
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-02-29,3204857,605-12,1920.00,TINSLEY FORUM,303283,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
