Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-08-19,3099598,J402165 240711,1422.57,ASCOT LODGE,362118,Social Community Care,NURSING HOMES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099973,14927,1680.00,HASLAM TRANSPORT LTD,493139,Building Construction Materials,CONCRETE PRODUCTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099975,17507,1645.00,HY-TEX UK LIMITED,405731,Environmental Services,CONSERVATION ORGANISATIONS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099978,2852145,2542.07,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099979,2852236,2228.26,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099980,2852285,2500.56,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099985,469,5516.50,M L SHEPHERD,501200,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099986,7100008031,606.40,HONEYWELL ANALYTIC AG,509007,Environmental Services,"MEASURING, ANALYSING & CONTROL"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099989,800459652/154,855.37,YORKSHIRE WATER PLC,295854,Utilities,WATER COMPANIES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099991,9027094671,1097.59,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099993,9027094672,781.38,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099994,9027099008,571.82,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099996,9027099010,595.84,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099998,9027100745,1817.08,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3099999,9027100746,762.45,TARMAC LTD,463393,Building Construction Materials,BUILDING BLOCK MNFRS & DISTRIB
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3100005,MFG044,8583.90,MFG CONSTRUCTION LTD,526453,Construction,CONSTRUCTION CONTRACTORS - GEN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3100008,1106/05216,946.00,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-22,3100010,1107/05653,1050.00,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2011-08-22,3100350,ERS INVOICE55857,3300.00,THE UNITED INITIATIVE,504389,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
COMMUNITY ASSEMBLY SOUTH,9120,OTHER AGENCIES,2011-08-22,3100351,ERS INVOICE55858,3220.00,ART IN THE PARK (SHEFFIELD),472059,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-08-22,3100352,ERS INVOICE55859,5692.81,REDACTED PERSONAL DATA,505403,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
DISABLED GRANTS,1165,NC&A OTHER,2011-08-22,3100353,ERS INVOICE55860,6357.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
COMMUNITY ASSEMBLY CENTRAL,8180,GRANTS,2011-08-22,3100354,ERS INVOICE55861,800.00,CREATIVE POTTERS,518443,Leisure Services,ARTS CENTRES
COMMUNITY ASSEMBLY CENTRAL,8180,GRANTS,2011-08-22,3100355,ERS INVOICE55862,500.00,BROOMHALL FORUM,479084,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
COMMUNITY ASSEMBLY CENTRAL,8180,GRANTS,2011-08-22,3100356,ERS INVOICE55863,1070.00,PROJECT BUZZ,296375,Social Community Care,NURSERIES & CRECHES
CLAIMS,8740,HIGHWAYS,2011-08-22,3100381,ERS INVOICE55888,6424.40,THOMPSONS CLIENT ACCOUNT,505870,Legal Services,SOLICITORS
COMMUNITY ASSEMBLY CENTRAL,8180,GRANTS,2011-08-22,3100387,ERS INVOICE55894,1600.00,BROOMHALL FORUM,479084,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VER/SEV,5800,SEVERANCE PAYMENTS,2011-08-22,3100390,ERS INVOICE55898,15500.00,REDACTED PERSONAL DATA,557129,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
MINOR ADAPTATIONS,6020,REPAIRS AND MTCE - PROGRAMMED,2011-08-22,3100391,ERS INVOICE55899,1073.00,NEIL MARRISON,459864,Construction,BUILDING SERVICES
TRANSPORT FLEET MANAGEMENT,7030,VEHICLE EXCISE DUTY/OP LICENCE,2011-08-22,3100413,ERS INVOICE55921,820.00,VOSA,416211,Unclassified Non Trade,CENTRAL GOVERNMENT
TRANSPORT FLEET MANAGEMENT,7030,VEHICLE EXCISE DUTY/OP LICENCE,2011-08-22,3100414,ERS INVOICE55922,665.00,VOSA,416211,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,HIGHWAYS,2011-08-22,3100569,ERS INVOICE55943,5750.00,LOOSEMORES SOLICITORS,557132,Legal Services,SOLICITORS
CLAIMS,8740,HIGHWAYS,2011-08-22,3100570,ERS INVOICE55944,1177.19,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,MOTOR VEHICLE,2011-08-22,3100572,ERS INVOICE55947,787.64,PRIVILEGE INSURANCE,557134,Financial Services,INSURANCE - OTHER
CLAIMS,8740,MOTOR VEHICLE,2011-08-22,3100573,ERS INVOICE55949,1411.51,JUDGE & PRIESTLEY LLP SOLICITORS,557131,Legal Services,SOLICITORS
LAS TRADED SERVICES,8440,FEE EXPENSES,2011-08-22,3100574,ERS INVOICE55950,600.00,PENNINE EDUCATIONAL CONSULTANCY,509853,Consultancy,BUSINESS & MANAGEMENT CONSULTA
LAS TRADED SERVICES,8440,FEE EXPENSES,2011-08-22,3100575,ERS INVOICE55951,2400.00,PENNINE EDUCATIONAL CONSULTANCY,509853,Consultancy,BUSINESS & MANAGEMENT CONSULTA
LAS TRADED SERVICES,8440,FEE EXPENSES,2011-08-22,3100576,ERS INVOICE55952,1800.00,PENNINE EDUCATIONAL CONSULTANCY,509853,Consultancy,BUSINESS & MANAGEMENT CONSULTA
STANIFORTH ROAD WORKSHOPS,5750,TRAINING EXPENDITURE,2011-08-22,3100577,ERS INVOICE55953,993.00,THE MOTOR INSURANCE REPAIR,438162,Facilities Management,RESEARCH ORGANISATIONS
AREA TEAM 3,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3089078,121482,513.87,TOYS R US LTD,387668,Education,TOY SHOPS
RESPONSIVE REPAIRS,6030,NON CONTRACT TV AERIALS,2011-08-22,3091265,70181,5045.98,NEW CHANNELS LTD,207092,Domestic Goods,SATELLITE TELEVISION - EQUIPME
EMPLOYEE DEVELOPMENT,5750,EXTERNAL TRAINERS COSTS,2011-08-22,3091362,216752,540.00,G4S ASESSMENT SERVICES UK LTD,524775,Facilities Management,SECURITY SERVICES
CONTINUING HEALTH CARE TEAM,5310,WAGES BASIC PAY,2011-08-22,3091922,4000287913,10543.61,SHEFFIELD TEACHING HOSPITAL NHS,309216,Unclassified Non Trade,HOSPITALS
BURNGREAVE NEW DEAL,8440,FEE EXPENSES,2011-08-22,3091989,6721,1265.50,ASK4 BUSINESS LTD,519129,ICT,BROADBAND SERVICES
GROUNDS MAINTENANCE,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3093913,8520488492,511.43,VEOLIA ENVIRONMENTAL SERVICES,464059,Environmental Services,WASTE DISPOSAL SERVICES
RESOURCES EFFICIENCY NORTH,8460,CONSULTANTS FEES,2011-08-22,3094232,11/139,600.00,DIVA CREATIVE  LTD,204401,Facilities Management,MARKETING CONSULTANTS & SERVIC
TARGETED YOUTH SUPPORT,9120,OTHER AGENCIES,2011-08-22,3095033,40751,9853.40,ASPIRE AMATEUR BOXING CLUB,509805,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
SE  AREA ESTATE OFFICERS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3095287,INV077078,608.00,BROXAP LTD,203555,Unclassified Trade,METAL PRODUCTS - FABRICATED
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-08-22,3097248,13600,583.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-08-22,3097251,13903,733.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
TARGETED YOUTH SUPPORT,9120,OTHER AGENCIES,2011-08-22,3097280,1112/035,9970.00,GLEADLESS VALLEY COMMUNITY FORUM,550294,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9250,DAY CARE CONTRACT,2011-08-22,3097570,1681,2752.55,CARE2CARE SERVICES LTD,504076,Human Resources,TRAINING SERVICES
SHEFFIELD HOMES MANAGEMENT COS,8350,MISCELLANEOUS EXPENSES,2011-08-22,3097652,463,2554.00,SHEFFIELD HOMES LTD,503889,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
TARGETED YOUTH SUPPORT,9120,OTHER AGENCIES,2011-08-22,3097719,40767,761.20,ST THOMAS CHURCH,383355,Unclassified Non Trade,PLACES OF WORSHIP
SHEAF TRAINING CENTRE,1183,PURCHASE OF EQUIPMENT,2011-08-22,3098456,11451,8759.62,NORTHERN REFRIDGERATION AND CATERING EQU,553541,Catering,CATERING EQUIPMENT
PURCHASING ELDERLY,9160,PARTNERSHIP CONTRACTS,2011-08-22,3098479,825,19982.00,SHEFFIELD CARERS CENTRE,376051,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHEAF TRAINING CENTRE,1183,PURCHASE OF EQUIPMENT,2011-08-22,3098540,254828354,590.23,YORKSHIRE PURCHASING ORGANISATION,295997,Unclassified Trade,PURCHASING SERVICES
CONTRACT PROVIDER 2010/11,9120,OTHER AGENCIES,2011-08-22,3098693,MAKATON/11/JUNE-JULY2,516.60,PRE-SCHOOL LEARNING ALLIANCE,529823,Social Community Care,NURSERIES & CRECHES
BRT NORTH AND TINSLEY LINK,1193,CONSULTANTS FEES,2011-08-22,3098740,83025365,21511.84,MVA LTD,338895,Consultancy,TRANSPORT CONSULTANTS
PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3098771,36465,888.00,CROFT NURSERIES,387349,Horticultural,GARDEN CENTRES & NURSERIES
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3099046,PSI352721,880.00,CIRRUS COMMUNICATION SYSTEMS LTD,462804,Facilities Management,SECURITY SERVICES
RESOURCES EFFICIENCY NORTH,9120,OTHER AGENCIES,2011-08-22,3099141,9000120919,7500.00,BARNSLEY M B C,504141,Unclassified Non Trade,LOCAL GOVERNMENT
SSCB,5750,TRAINING EXPENDITURE,2011-08-22,3099183,104745,2000.00,VIRTUAL COLLEGE LIMITED,447229,Human Resources,TRAINING SERVICES
PARKS OPERATIONS NORTH,7010,ROUTINE VEHICLE REPAIR & MTCE,2011-08-22,3099206,113071,971.23,BOB WILD GRASS MACHINERY LTD,203417,Horticultural,LAWNMOWERS & GARDEN MACHINERY
FSSG,8620,COMPUTER SOFTWARE LICENCES,2011-08-22,3099207,INV00796/IC100006,4250.00,KAPLAN LEARNING TECHNOLOGIES,479270,Human Resources,COMPUTER TRAINING
ARCHIVES & CONSERVATION,8060,MATERIALS AND SUPPLIES GENERAL,2011-08-22,3099219,114816,4389.12,TNT UK LTD.,209076,Mail Services,COURIER & MESSENGER SERVICES
PFI 4 UNITARY CHARGE,6270,SERVICE / PFI UNITARY CHARGE,2011-08-22,3099299,103,754533.95,PARADIGM (SHEFFIELD BSF) LIMITED,472691,Facilities Management,FACILITIES MANAGEMENT
FURNISHED ACCOMMODATION,8050,ELECTRICAL GOODS,2011-08-22,3099449,242686,4975.00,INMAN & CO (ELECTRICAL) LTD,205759,Building Construction Materials,ELECTRICAL WHOLESALERS
DISTRICT HEATING GENERAL,6170,COMBINED HEAT AND POWER,2011-08-22,3099678,INV98980,695.46,ENER-G SWITCH2 LTD,546534,Unclassified Non Trade,INSTRUMENTATION ENGINEERS
ALDINE HOUSE,8050,FURNITURE PURCHASES,2011-08-22,3099679,825090,730.30,ARGOS BUSINESS SOLUTIONS,203029,Unclassified Trade,CATALOGUE SHOWROOMS
ALDINE HOUSE,5610,AGENCY STAFF,2011-08-22,3099859,T3605,900.00,SOURCE EDUCATION T/A NEAT IDEAS,524828,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ALDINE HOUSE,5610,AGENCY STAFF,2011-08-22,3099860,T3608,1025.04,SOURCE EDUCATION T/A NEAT IDEAS,524828,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-08-22,3099890,1016781540,1040.82,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-08-22,3099901,1016791544,929.11,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-08-22,3099902,1016781539,1025.65,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-08-22,3099903,1016781543,1080.36,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
CONTRACTOR PAYMENTS - VEOLIA,9380,COLLN OF WHEELED AND BULK BINS,2011-08-22,3099904,SCC0611,2930479.22,SHEFFIELD ENVIRONMENTAL SERVICES LIMITED,451625,Environmental Services,WASTE DISPOSAL SERVICES
PURCHASING & PAYMENTS TEAM,7020,VEHICLE FUEL COSTS,2011-08-22,3099905,1016781541,740.22,ARVAL PHH LTD,444333,Vehicles Not Buses,CAR & TRUCK LEASING & CONTRACT
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-08-22,3099909,SI12-04-399,3208.24,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-08-22,3099910,SI12-04-397,6692.90,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-08-22,3099911,SI12-04-401,3208.24,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-08-22,3099913,SI12-04-400,2520.76,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-08-22,3099914,SI12-04-398,545.16,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
FIRST POINT,8390,STATIONERY,2011-08-22,3100153,1002542,618.90,Q-MATIC UK LIMITED,299515,Consultancy,COMPUTER SYSTEMS & SOFTWARE (D
CITY WIDE CARE ALARMS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-22,3100236,3IN/10184421,920.00,TUNSTALL HEALTHCARE (UK) LIMITED,209178,ICT,TELECOMMUNICATIONS EQUIPMENT &
DH COMMUNITY HEATING,1161,NC&A MAIN CONTRACT,2011-08-22,3100441,SH03251/7,375500.00,POWERMINSTER LTD.,207626,Facilities Management,FACILITIES MANAGEMENT
OLIVE GROVE WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2011-08-22,3100219,14042,509.35,G M C PARTSLINE,205021,Building Construction Materials,"NUTS, BOLTS & FIXINGS"
BURNGREAVE NEW DEAL,6150,ELECTRICITY,2011-08-22,3100248,27141267,1831.72,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
BURNGREAVE NEW DEAL,6150,ELECTRICITY,2011-08-22,3100252,27141267,1804.87,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
BURNGREAVE NEW DEAL,6150,ELECTRICITY,2011-08-22,3100253,27141267,1812.11,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
REDVERS HOUSE,6150,ELECTRICITY,2011-08-22,3100274,27140760,2396.24,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
DERWENT HOUSE,6150,ELECTRICITY,2011-08-22,3100275,27140753,9099.68,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
TOWN HALL,6150,ELECTRICITY,2011-08-22,3100288,27140748,15432.31,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
STANIFORTH ROAD DEPOT,6150,ELECTRICITY,2011-08-22,3100289,27140727,2040.30,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
MOORFOOT BUILDING,6150,ELECTRICITY,2011-08-22,3100290,27140083,10392.76,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
NEW BANK HOUSE,6150,ELECTRICITY,2011-08-22,3100291,2714-015,7006.14,NPOWER NORTHERN LTD,207191,Utilities,ELECTRICITY COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-08-22,3100314,A3669279/S1863042,4095.52,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-08-22,3100316,A3669279/S1863013,4496.34,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
DISTRICT HEATING GENERAL,6160,GAS,2011-08-22,3100317,A3669279/S1863048,5722.52,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
SHEFFIELD HOMES ACCOMODATION,6150,ELECTRICITY,2011-08-22,3100325,12779548140,2221.47,E.ON,299536,Utilities,ELECTRICITY COMPANIES
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-08-22,3100130,J402313,1145.90,REDACTED PERSONAL DATA,407251,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-08-22,3100131,J402313,2543.90,REDACTED PERSONAL DATA,554340,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-08-22,3100132,J402313,1569.20,REDACTED PERSONAL DATA,556895,Social Community Care,CAREFIRST DIRECT PAYMENTS
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2011-08-22,3100125,106014,2125.00,THE KEYS GROUP,328876,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-08-22,3100126,SCC03,9122.14,ACACIA CONSULTANTS & ASSOCIATION LTD,556265,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-08-22,3100114,J392796 210811,1535.68,PARK LODGE CARE HOME,361949,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-08-22,3100115,J402308 210811,1149.00,SPRINGWOOD,361812,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-08-22,3100116,J402309 210811,4577.71,MRS CAROLE BENNETT,361842,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2011-08-22,3100117,J402311 210811,7904.16,JANE HOUSE,492184,Social Community Care,RESIDENTIAL CARE HOMES
PHYSICAL DISABILITIES PURCHASI,9200,SHORT TERM RESIDENTIAL CARE,2011-08-22,3100118,J402292 240711,2615.97,PADDOCK HILL,361797,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-08-22,3100118,J402292 240711,772.57,PADDOCK HILL,361797,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,SHORT TERM RESIDENTIAL CARE,2011-08-22,3100119,J402293 240711,4428.58,SHIREBROOK FIELDS,362105,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-08-22,3100120,J402294 240711,1539.00,SILVER LODGE CARE HOME,361763,Social Community Care,NURSING HOMES
SWAN COMMISSIONED,1147,DEMOLITION,2011-08-23,3099880,177,660.00,PTL OCCUPATIONAL HYGIENE CONSULTANTS LTD,520148,Consultancy,ENVIRONMENTAL CONSULTANTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-23,3100769,6532,501.62,TRAFFIC SYSTEMS CO-OPERATIVE LTD.,209116,Traffic Management,TRAFFIC MANAGEMENT SYSTEMS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-23,3100775,A31,742.50,CHRIS WHITE,493334,Transport,ROAD HAULAGE SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-23,3100777,SC/PF6900,2353.85,PROTEK FENCING LIMITED,493113,Building Construction Materials,"FENCE, GATE & BARRIER SUPPLIER"
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-23,3100778,1107/06117,1070.00,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-08-23,3100780,1107048,704.00,CHRIS WRIGHT ROAD PLANING LTD,500900,Construction,CONSTRUCTION CONTRACTORS - GEN
POSITIVE ACTIVITIES FOR 8-13'S,9120,OTHER AGENCIES,2011-08-23,3101279,ERS INVOICE55954,11706.00,OPEN MINDS THEATRE COMPANY (SOUTH YORKS),514210,Leisure Services,THEATRE COMPANIES
HLF - STONE TO STEEL,8180,GRANTS,2011-08-23,3101280,ERS INVOICE55955,22240.44,STEEL VALLEY PROJECT,386046,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CORONIAL SERVICES,8440,DOCTORS ATTENDANCE,2011-08-23,3101282,ERS INVOICE55957,500.00,DR STUART JAMIESON,557091,Medical,DOCTORS
COMMUNITY ASSEMBLY SOUTH EAST,9120,OTHER AGENCIES,2011-08-23,3101287,ERS INVOICE55962,500.00,HACKENTHORPE COMMUNITY CENTRE,326456,Unclassified Non Trade,COMMUNITY CENTRES
HIGHWAY COORDINATION,5610,AGENCY STAFF,2011-08-23,3087878,3044240,1140.44,WATERMAN ASPEN LTD,387060,Consultancy,ENGINEERS - CONSULTING
HIGHWAY COORDINATION,5610,AGENCY STAFF,2011-08-23,3087879,3044265,1164.12,WATERMAN ASPEN LTD,387060,Consultancy,ENGINEERS - CONSULTING
SCHOOL SPORTS,8130,CATERING SUPPLIES,2011-08-23,3089470,FDI05872,737.45,CONFERENCE 21,301229,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
SCHOOL SPORTS,8130,CATERING SUPPLIES,2011-08-23,3089471,FDI05873,1199.50,CONFERENCE 21,301229,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
HIGHWAY COORDINATION,5610,AGENCY STAFF,2011-08-23,3092909,3044734,1119.25,WATERMAN ASPEN LTD,387060,Consultancy,ENGINEERS - CONSULTING
PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-23,3092935,705211,1683.15,WICKSTEED LEISURE LTD,209516,Sports & Playground,PLAYGROUND EQUIPMENT
CASTLE MARKETS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-23,3093493,P02859829,1065.33,ARNOLD LAVER DIY LTD,203047,Building Construction Materials,"TIMBER MERCHANTS, IMPORTERS &"
PHYSICAL DISABILITIES PURCHASI,8010,EQUIPMENT PURCHASE AND REPAIR,2011-08-23,3094159,1014617,2143.00,CLARK & PARTNERS LTD,203928,Medical,DISABILITY EQUIPMENT - MNFRS &
SCC BALANCE SHEET,2070,TRUST FUNDS - DEL MKTS,2011-08-23,3097387,3837157B,1500.00,CONNEXIONS PR & MARKETING LTD,537096,Facilities Management,ADVERTISING - AGENCIES
SCC BALANCE SHEET,2070,TRUST FUNDS - DEL MKTS,2011-08-23,3097388,3837157A,1500.00,CONNEXIONS PR & MARKETING LTD,537096,Facilities Management,ADVERTISING - AGENCIES
LIFELONG LEARNING MANAGER,8080,MEDIA,2011-08-23,3098172,1332932,703.58,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-08-23,3098174,1329981,559.56,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
EMERGENCY DEMOLITIONS,1192,DESIGN FEES,2011-08-23,3098480,28610,1641.37,P N DALY,505797,Construction,CIVIL ENGINEERS
CAPITAL GENERAL,9650,OTHER SERVICE RECHARGES,2011-08-23,3098586,881924,3013.33,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
HEALTH & SAFETY + LICENSING,8380,PHOTOCOPYING,2011-08-23,3098701,1100052209,815.82,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
STROKE CARE GRANT,9160,PARTNERSHIP CONTRACTS,2011-08-23,3099045,CRM1664,7750.00,THE STROKE ASSOCIATION,510532,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DELEGATED BUDGETS,8470,LEGAL FEES,2011-08-23,3099192,128999,500.00,REDACTED PERSONAL DATA,544657,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
HR ADMINISTRATION,8440,FEE EXPENSES,2011-08-23,3099243,CYP0711,2600.00,COLLINS-DONNELLY CONSULTANCY,504223,Human Resources,TRAINING CONSULTANTS
TRANSFORMATION TEAM,8460,CONSULTANTS FEES,2011-08-23,3099256,40756,10095.00,I-INTELLIGENCE LIMITED,537292,Consultancy,BUSINESS & MANAGEMENT CONSULTA
