Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687655,227720 20140807 47021,284.98,REDACTED PERSONAL DATA,490065,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687658,229718 20140807 47021,488.30,REDACTED PERSONAL DATA,489391,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687660,23 20140807 47021,1028.00,REDACTED PERSONAL DATA,333139,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687665,232766 20140807 47021,614.00,REDACTED PERSONAL DATA,518348,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687666,233079 20140807 47021,1276.00,REDACTED PERSONAL DATA,520205,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687667,233644 20140807 47021,320.90,REDACTED PERSONAL DATA,534018,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687668,234568 20140807 47021,2152.00,REDACTED PERSONAL DATA,530876,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687669,23503 20140807 47021,1238.62,REDACTED PERSONAL DATA,328023,,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-08-08,3687671,235917 20140807 47021,794.50,REDACTED PERSONAL DATA,595951,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687673,238174 20140807 47021,320.90,REDACTED PERSONAL DATA,556456,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687674,23882 20140807 47021,614.00,REDACTED PERSONAL DATA,333142,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687674,23882 20140807 47021,509.32,REDACTED PERSONAL DATA,333142,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687679,24220 20140807 47021,1028.00,REDACTED PERSONAL DATA,333435,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687682,244821 20140807 47021,541.43,REDACTED PERSONAL DATA,590377,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687685,246767 20140807 47021,320.90,REDACTED PERSONAL DATA,506032,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687686,248781 20140807 47021,614.00,REDACTED PERSONAL DATA,527968,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687688,249843 20140807 47021,367.80,REDACTED PERSONAL DATA,566432,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687690,250606 20140807 47021,1236.00,REDACTED PERSONAL DATA,544195,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687691,251291 20140807 47021,679.26,REDACTED PERSONAL DATA,506065,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687693,252805 20140807 47021,638.00,REDACTED PERSONAL DATA,547773,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687695,254717 20140807 47021,320.90,REDACTED PERSONAL DATA,549766,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687696,256631 20140807 47021,320.90,REDACTED PERSONAL DATA,510230,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687697,257849 20140807 47021,320.90,REDACTED PERSONAL DATA,580276,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687699,257969 20140807 47021,297.56,REDACTED PERSONAL DATA,577580,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687701,26212 20140807 47021,2334.00,REDACTED PERSONAL DATA,333838,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687702,262762 20140807 47021,320.90,REDACTED PERSONAL DATA,543941,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687703,121470 20140807 47021,614.00,REDACTED PERSONAL DATA,453239,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687704,26454 20140807 47021,1076.00,REDACTED PERSONAL DATA,333025,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687705,26488 20140807 47021,614.00,REDACTED PERSONAL DATA,333094,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687707,267388 20140807 47021,381.70,REDACTED PERSONAL DATA,526295,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687708,267945 20140807 47021,300.90,REDACTED PERSONAL DATA,516258,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687711,27047 20140807 47021,1028.00,REDACTED PERSONAL DATA,338866,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687712,27128 20140807 47021,474.37,REDACTED PERSONAL DATA,204768,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687713,271426 20140807 47021,1245.38,REDACTED PERSONAL DATA,527967,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687714,102670 20140807 47021,405.70,REDACTED PERSONAL DATA,333247,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687715,121610 20140807 47021,295.20,REDACTED PERSONAL DATA,333116,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687716,272643 20140807 47021,1116.00,REDACTED PERSONAL DATA,574519,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687717,274362 20140807 47021,367.80,REDACTED PERSONAL DATA,539000,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687722,279838 20140807 47021,320.90,REDACTED PERSONAL DATA,549009,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687723,279870 20140807 47021,414.00,REDACTED PERSONAL DATA,586460,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687724,280289 20140807 47021,638.00,REDACTED PERSONAL DATA,565988,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687725,280294 20140807 47021,638.00,REDACTED PERSONAL DATA,534615,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687727,280499 20140807 47021,297.56,REDACTED PERSONAL DATA,540124,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687728,281678 20140807 47021,1190.86,REDACTED PERSONAL DATA,533541,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687729,284355 20140807 47021,1777.46,REDACTED PERSONAL DATA,515224,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687730,284855 20140807 47021,320.90,REDACTED PERSONAL DATA,519590,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687731,286117 20140807 47021,367.80,REDACTED PERSONAL DATA,571619,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687732,286786 20140807 47021,335.10,REDACTED PERSONAL DATA,518761,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687733,28798 20140807 47021,320.90,REDACTED PERSONAL DATA,456399,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687734,289356 20140807 47021,381.70,REDACTED PERSONAL DATA,529812,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687735,293467 20140807 47021,311.46,REDACTED PERSONAL DATA,594799,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687736,294439 20140807 47021,414.70,REDACTED PERSONAL DATA,567626,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687738,29473 20140807 47021,969.70,REDACTED PERSONAL DATA,557434,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687739,294818 20140807 47021,320.90,REDACTED PERSONAL DATA,522818,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687740,294952 20140807 47021,678.00,REDACTED PERSONAL DATA,541183,,ADOPTION & FOSTERING
ADOPTION SERVICE,9270,ADOPTION ALLOWANCES,2014-08-08,3687741,295330 20140807 47021,459.64,REDACTED PERSONAL DATA,539221,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687744,296922 20140807 47021,614.00,REDACTED PERSONAL DATA,537564,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687745,297028 20140807 47021,614.00,REDACTED PERSONAL DATA,543572,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687746,297215 20140807 47021,330.43,REDACTED PERSONAL DATA,539395,,HOME CARE SERVICES
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687746,297215 20140807 47021,633.60,REDACTED PERSONAL DATA,539395,,HOME CARE SERVICES
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687747,298645 20140807 47021,320.90,REDACTED PERSONAL DATA,538802,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687748,122743 20140807 47021,1989.80,REDACTED PERSONAL DATA,502731,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687749,299457 20140807 47021,438.32,REDACTED PERSONAL DATA,573239,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687751,300505 20140807 47021,718.00,REDACTED PERSONAL DATA,542947,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687752,300699 20140807 47021,320.90,REDACTED PERSONAL DATA,527195,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687755,300994 20140807 47021,438.00,REDACTED PERSONAL DATA,538414,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687757,301894 20140807 47021,395.66,REDACTED PERSONAL DATA,532329,,HOME CARE SERVICES
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-08-08,3687761,302903 20140807 47021,794.50,REDACTED PERSONAL DATA,587848,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687764,305613 20140807 47021,788.48,REDACTED PERSONAL DATA,595648,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687766,306211 20140807 47021,414.00,REDACTED PERSONAL DATA,576904,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687767,306248 20140807 47021,428.60,REDACTED PERSONAL DATA,559051,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687772,314218 20140807 47021,274.62,REDACTED PERSONAL DATA,556873,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687774,315061 20140807 47021,334.80,REDACTED PERSONAL DATA,553535,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687775,316551 20140807 47021,274.22,REDACTED PERSONAL DATA,562761,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687776,316839 20140807 47021,1076.00,REDACTED PERSONAL DATA,547793,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687779,319658 20140807 47021,1116.00,REDACTED PERSONAL DATA,547113,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687780,31985 20140807 47021,718.00,REDACTED PERSONAL DATA,379040,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687781,123178 20140807 47021,2508.00,REDACTED PERSONAL DATA,368216,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687784,325419 20140807 47021,678.00,REDACTED PERSONAL DATA,549674,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687785,326928 20140807 47021,550.71,REDACTED PERSONAL DATA,598124,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687786,327512 20140807 47021,334.80,REDACTED PERSONAL DATA,537882,,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-08-08,3687788,329424 20140807 47021,358.00,REDACTED PERSONAL DATA,549814,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687788,329424 20140807 47021,1038.00,REDACTED PERSONAL DATA,549814,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687790,331530 20140807 47021,311.46,REDACTED PERSONAL DATA,594395,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687791,332414 20140807 47021,488.30,REDACTED PERSONAL DATA,547157,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687792,332665 20140807 47021,614.00,REDACTED PERSONAL DATA,556392,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687793,124262 20140807 47021,367.80,REDACTED PERSONAL DATA,554211,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687795,333412 20140807 47021,367.80,REDACTED PERSONAL DATA,588691,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687796,334411 20140807 47021,367.80,REDACTED PERSONAL DATA,551220,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687797,334536 20140807 47021,678.00,REDACTED PERSONAL DATA,583398,,ADOPTION & FOSTERING
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-08-08,3687797,334536 20140807 47021,250.00,REDACTED PERSONAL DATA,583398,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687799,3369 20140807 47021,878.00,REDACTED PERSONAL DATA,332891,,ADOPTION & FOSTERING
SECURE PLACEMENTS,9270,IN-HOUSE FOSTERING,2014-08-08,3687801,337743 20140807 47021,250.00,REDACTED PERSONAL DATA,594797,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687801,337743 20140807 47021,798.00,REDACTED PERSONAL DATA,594797,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687802,337973 20140807 47021,438.00,REDACTED PERSONAL DATA,587243,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687804,125668 20140807 47021,557.72,REDACTED PERSONAL DATA,545888,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687805,339665 20140807 47021,274.22,REDACTED PERSONAL DATA,588257,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687807,340620 20140807 47021,464.96,REDACTED PERSONAL DATA,547584,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687810,341579 20140807 47021,320.90,REDACTED PERSONAL DATA,568462,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687812,344301 20140807 47021,297.56,REDACTED PERSONAL DATA,577066,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687814,346408 20140807 47021,320.90,REDACTED PERSONAL DATA,547388,Social Community Care,CAREFIRST DIRECT PAYMENTS
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687815,126025 20140807 47021,460.50,REDACTED PERSONAL DATA,536537,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687817,347962 20140807 47021,638.00,REDACTED PERSONAL DATA,481084,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687818,348102 20140807 47021,536.07,REDACTED PERSONAL DATA,565231,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687819,350761 20140807 47021,320.90,REDACTED PERSONAL DATA,581666,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687823,351763 20140807 47021,419.90,REDACTED PERSONAL DATA,549781,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687824,352400 20140807 47021,375.70,REDACTED PERSONAL DATA,555126,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687825,352681 20140807 47021,798.00,REDACTED PERSONAL DATA,565043,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687829,353554 20140807 47021,886.00,REDACTED PERSONAL DATA,576661,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687830,35508 20140807 47021,1052.00,REDACTED PERSONAL DATA,562193,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687831,355552 20140807 47021,311.46,REDACTED PERSONAL DATA,557105,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687833,357667 20140807 47021,251.16,REDACTED PERSONAL DATA,583746,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687835,359338 20140807 47021,297.56,REDACTED PERSONAL DATA,590443,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687836,359958 20140807 47021,274.22,REDACTED PERSONAL DATA,562739,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687837,361196 20140807 47021,497.40,REDACTED PERSONAL DATA,565114,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687838,127040 20140807 47021,414.70,REDACTED PERSONAL DATA,395096,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687840,362387 20140807 47021,1156.00,REDACTED PERSONAL DATA,565738,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687841,3633 20140807 47021,414.70,REDACTED PERSONAL DATA,528934,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687842,36362 20140807 47021,370.00,REDACTED PERSONAL DATA,338824,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687845,37330 20140807 47021,976.00,REDACTED PERSONAL DATA,553309,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687850,378819 20140807 47021,438.00,REDACTED PERSONAL DATA,585236,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687851,379003 20140807 47021,334.80,REDACTED PERSONAL DATA,555214,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687852,380080 20140807 47021,632.36,REDACTED PERSONAL DATA,577485,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687855,382409 20140807 47021,347.43,REDACTED PERSONAL DATA,569060,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687856,38284 20140807 47021,999.44,REDACTED PERSONAL DATA,437897,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687858,387087 20140807 47021,598.00,REDACTED PERSONAL DATA,562889,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687859,387343 20140807 47021,739.00,REDACTED PERSONAL DATA,565260,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687860,12742 20140807 47021,598.00,REDACTED PERSONAL DATA,333561,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687862,38953 20140807 47021,268.10,REDACTED PERSONAL DATA,332995,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687863,394220 20140807 47021,734.00,REDACTED PERSONAL DATA,566818,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687866,39742 20140807 47021,1276.00,REDACTED PERSONAL DATA,333115,,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-08-08,3687868,400140 20140807 47021,367.80,REDACTED PERSONAL DATA,566433,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687869,401401 20140807 47021,455.82,REDACTED PERSONAL DATA,584574,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687871,127476 20140807 47021,678.00,REDACTED PERSONAL DATA,394621,,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-08-08,3687872,40645 20140807 47021,414.70,REDACTED PERSONAL DATA,371954,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687873,407128 20140807 47021,320.90,REDACTED PERSONAL DATA,558349,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687875,409960 20140807 47021,464.96,REDACTED PERSONAL DATA,563376,,CHILDMINDERS
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687879,427475 20140807 47021,521.29,REDACTED PERSONAL DATA,569417,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687881,429366 20140807 47021,1748.29,REDACTED PERSONAL DATA,571963,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687882,127884 20140807 47021,1466.00,REDACTED PERSONAL DATA,382392,,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-08-08,3687885,433792 20140807 47021,421.60,REDACTED PERSONAL DATA,585496,,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-08-08,3687886,4340 20140807 47021,688.00,REDACTED PERSONAL DATA,338749,,ADOPTION & FOSTERING
