Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730689,J1010669,732.76,REDACTED PERSONAL DATA,546640,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730690,J1010669,1528.12,REDACTED PERSONAL DATA,546690,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730691,J1010669,1328.76,REDACTED PERSONAL DATA,546701,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730692,J1010669,1573.24,REDACTED PERSONAL DATA,546777,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730693,J1010669,1003.40,REDACTED PERSONAL DATA,546810,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730694,J1010669,357.36,REDACTED PERSONAL DATA,546847,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730698,J1010669,683.36,REDACTED PERSONAL DATA,547432,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730699,J1010669,292.00,REDACTED PERSONAL DATA,547512,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730701,J1010669,1081.44,REDACTED PERSONAL DATA,547517,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730702,J1010669,870.36,A4E,547567,,TRAINING SERVICES
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730702,J1010669,6222.92,A4E,547567,,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730702,J1010669,90859.41,A4E,547567,,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-11-04,3730702,J1010669,24714.12,A4E,547567,,TRAINING SERVICES
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730702,J1010669,21791.96,A4E,547567,,TRAINING SERVICES
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730702,J1010669,2188.64,A4E,547567,,TRAINING SERVICES
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730702,J1010669,2831.32,A4E,547567,,TRAINING SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730703,J1010669,2664.08,REDACTED PERSONAL DATA,547648,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730704,J1010669,950.92,REDACTED PERSONAL DATA,547657,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730707,J1010669,265.40,REDACTED PERSONAL DATA,547984,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730708,J1010669,257.84,REDACTED PERSONAL DATA,548025,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730709,J1010669,768.44,REDACTED PERSONAL DATA,548036,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730711,J1010669,1628.84,REDACTED PERSONAL DATA,548048,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730712,J1010669,371.00,REDACTED PERSONAL DATA,548050,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730715,J1010669,345.20,REDACTED PERSONAL DATA,548345,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730716,J1010669,537.16,REDACTED PERSONAL DATA,548392,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730717,J1010669,1610.12,REDACTED PERSONAL DATA,548521,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730718,J1010669,1015.92,REDACTED PERSONAL DATA,548523,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730719,J1010669,1002.68,REDACTED PERSONAL DATA,548728,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730721,J1010669,669.92,REDACTED PERSONAL DATA,549210,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730722,J1010669,1240.24,REDACTED PERSONAL DATA,549212,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730723,J1010669,257.08,REDACTED PERSONAL DATA,549213,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730724,J1010669,1253.32,REDACTED PERSONAL DATA,549235,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730725,J1010669,1048.32,REDACTED PERSONAL DATA,549236,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730726,J1010669,535.48,REDACTED PERSONAL DATA,549238,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730727,J1010669,284.72,REDACTED PERSONAL DATA,549529,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730728,J1010669,783.04,REDACTED PERSONAL DATA,549555,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730729,J1010669,369.28,REDACTED PERSONAL DATA,549863,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730730,J1010669,430.96,REDACTED PERSONAL DATA,550161,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730731,J1010669,763.80,REDACTED PERSONAL DATA,550306,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730732,J1010669,580.80,REDACTED PERSONAL DATA,550601,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730734,J1010669,422.96,REDACTED PERSONAL DATA,550607,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730736,J1010669,3250.76,REDACTED PERSONAL DATA,550687,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730738,J1010669,648.60,REDACTED PERSONAL DATA,550694,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730739,J1010669,1702.16,REDACTED PERSONAL DATA,550696,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730740,J1010669,4624.24,REDACTED PERSONAL DATA,550721,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730741,J1010669,700.52,REDACTED PERSONAL DATA,550722,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730742,J1010669,433.08,REDACTED PERSONAL DATA,550723,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730743,J1010669,2419.00,REDACTED PERSONAL DATA,551365,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730745,J1010669,1422.12,REDACTED PERSONAL DATA,551476,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730746,J1010669,972.48,REDACTED PERSONAL DATA,551604,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730747,J1010669,643.40,REDACTED PERSONAL DATA,552216,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730749,J1010669,338.44,REDACTED PERSONAL DATA,552286,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730751,J1010669,656.20,REDACTED PERSONAL DATA,552634,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730753,J1010669,1554.00,REDACTED PERSONAL DATA,552639,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-11-04,3730753,J1010669,450.00,REDACTED PERSONAL DATA,552639,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730755,J1010669,279.44,REDACTED PERSONAL DATA,552699,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730758,J1010669,1358.88,REDACTED PERSONAL DATA,553041,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730759,J1010669,695.88,REDACTED PERSONAL DATA,553048,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730760,J1010669,885.24,REDACTED PERSONAL DATA,553073,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730761,J1010669,931.72,REDACTED PERSONAL DATA,553201,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730764,J1010669,3184.52,REDACTED PERSONAL DATA,553247,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730765,J1010669,1087.40,REDACTED PERSONAL DATA,553460,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730767,J1010669,1274.84,REDACTED PERSONAL DATA,553505,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730768,J1010669,345.40,REDACTED PERSONAL DATA,553932,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730769,J1010669,882.88,REDACTED PERSONAL DATA,553933,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730772,J1010669,276.32,REDACTED PERSONAL DATA,554024,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730773,J1010669,728.00,REDACTED PERSONAL DATA,554099,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730774,J1010669,300.00,REDACTED PERSONAL DATA,554148,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730778,J1010669,2144.72,REDACTED PERSONAL DATA,554554,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730779,J1010669,704.40,REDACTED PERSONAL DATA,554812,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730780,J1010669,390.00,REDACTED PERSONAL DATA,555014,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730781,J1010669,438.96,REDACTED PERSONAL DATA,555018,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730782,J1010669,1915.88,REDACTED PERSONAL DATA,555024,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730783,J1010669,457.68,REDACTED PERSONAL DATA,555064,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730786,J1010669,384.08,REDACTED PERSONAL DATA,555088,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730787,J1010669,1063.60,REDACTED PERSONAL DATA,555167,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730788,J1010669,1579.04,REDACTED PERSONAL DATA,556176,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730790,J1010669,525.72,REDACTED PERSONAL DATA,556183,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730791,J1010669,23396.46,REDACTED PERSONAL DATA,556288,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730792,J1010669,393.56,REDACTED PERSONAL DATA,556296,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730792,J1010669,528.88,REDACTED PERSONAL DATA,556296,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730792,J1010669,61930.76,REDACTED PERSONAL DATA,556296,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730794,J1010669,696.84,REDACTED PERSONAL DATA,556314,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730795,J1010669,377.96,REDACTED PERSONAL DATA,556437,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730796,J1010669,348.92,REDACTED PERSONAL DATA,556440,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730797,J1010669,413.72,REDACTED PERSONAL DATA,556444,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730798,J1010669,996.48,REDACTED PERSONAL DATA,556450,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730799,J1010669,338.44,REDACTED PERSONAL DATA,556452,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730800,J1010669,3233.92,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730800,J1010669,352.00,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730800,J1010669,8791.08,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PREVENTION & SUPPORT - CDT,9190,DIRECT PAYMENTS,2014-11-04,3730800,J1010669,609.44,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730800,J1010669,138348.96,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-11-04,3730800,J1010669,15395.48,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730800,J1010669,22066.20,REDACTED PERSONAL DATA,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-11-04,3730801,J1010669,2668.56,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730801,J1010669,1085.96,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730801,J1010669,83151.48,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730801,J1010669,2507.12,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730801,J1010669,21688.96,REDACTED PERSONAL DATA,556890,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730802,J1010669,1387.76,REDACTED PERSONAL DATA,556893,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730803,J1010669,3241.04,REDACTED PERSONAL DATA,556894,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730805,J1010669,266.28,REDACTED PERSONAL DATA,556909,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730806,J1010669,322.08,REDACTED PERSONAL DATA,557312,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730809,J1010669,439.44,REDACTED PERSONAL DATA,557317,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730810,J1010669,1040.00,REDACTED PERSONAL DATA,557438,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730811,J1010669,329.08,REDACTED PERSONAL DATA,557457,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730812,J1010669,691.96,REDACTED PERSONAL DATA,557468,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730813,J1010669,269.68,REDACTED PERSONAL DATA,557486,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730815,J1010669,1284.92,REDACTED PERSONAL DATA,557703,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730816,J1010669,456.76,REDACTED PERSONAL DATA,557705,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730817,J1010669,594.20,REDACTED PERSONAL DATA,557803,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730817,J1010669,463.28,REDACTED PERSONAL DATA,557803,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730819,J1010669,1100.36,REDACTED PERSONAL DATA,557819,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730820,J1010669,30930.54,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730820,J1010669,3419.12,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-11-04,3730820,J1010669,396.40,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730820,J1010669,2464.40,REDACTED PERSONAL DATA,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730821,J1010669,360.00,REDACTED PERSONAL DATA,557848,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730824,J1010669,441.88,REDACTED PERSONAL DATA,558104,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730826,J1010669,845.44,REDACTED PERSONAL DATA,558152,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730827,J1010669,1572.12,REDACTED PERSONAL DATA,558233,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730828,J1010669,1161.88,REDACTED PERSONAL DATA,558283,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730829,J1010669,959.40,REDACTED PERSONAL DATA,558284,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730830,J1010669,2526.12,REDACTED PERSONAL DATA,558306,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730831,J1010669,505.92,REDACTED PERSONAL DATA,558618,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730832,J1010669,694.88,REDACTED PERSONAL DATA,558622,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730833,J1010669,1315.60,REDACTED PERSONAL DATA,558623,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730834,J1010669,487.28,REDACTED PERSONAL DATA,558626,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730835,J1010669,423.76,REDACTED PERSONAL DATA,558736,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730836,J1010669,1634.60,REDACTED PERSONAL DATA,558787,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-11-04,3730836,J1010669,465.48,REDACTED PERSONAL DATA,558787,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730837,J1010669,686.68,REDACTED PERSONAL DATA,558812,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730838,J1010669,4166.85,REDACTED PERSONAL DATA,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730838,J1010669,1866.60,REDACTED PERSONAL DATA,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730839,J1010669,1162.40,REDACTED PERSONAL DATA,558821,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730840,J1010669,354.28,REDACTED PERSONAL DATA,558825,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-11-04,3730841,J1010669,3045.12,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730841,J1010669,2187.88,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730841,J1010669,14563.55,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-11-04,3730841,J1010669,969.84,REDACTED PERSONAL DATA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-11-04,3730843,J1010669,468.00,REDACTED PERSONAL DATA,559284,Social Community Care,CAREFIRST DIRECT PAYMENTS
