Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
RECRUITMENT AND RETENTION,5750,TRAINING EXPENDITURE,2014-05-02,3637257,67218,770,GOVNET COMMUNICATIONS,493490,Human Resources,CONFERENCE SERVICES
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639522,100069 20140501 45639,522.3,REDACTED PERSONAL DATA,333449,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639522,100069 20140501 45639,732.28,REDACTED PERSONAL DATA,333449,Social Community Care,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639523,105022 20140501 45639,350,REDACTED PERSONAL DATA,526566,Social Community Care,CHILDCARE SERVICES
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639526,149394 20140501 45639,465,REDACTED PERSONAL DATA,453957,Social Community Care,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639526,149394 20140501 45639,792.43,REDACTED PERSONAL DATA,453957,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639527,149405 20140501 45639,1414.00,REDACTED PERSONAL DATA,408920,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639528,150147 20140501 45639,320.9,REDACTED PERSONAL DATA,410525,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639529,15052 20140501 45639,1376.00,REDACTED PERSONAL DATA,564456,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639530,150723 20140501 45639,320.9,REDACTED PERSONAL DATA,507002,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639532,151365 20140501 45639,1052.00,REDACTED PERSONAL DATA,442473,Social Community Care,ADOPTION & FOSTERING
ADOPTION SERVICE,9270,ADOPTION ALLOWANCES,2014-05-02,3639534,152049 20140501 45639,381.08,REDACTED PERSONAL DATA,512161,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639536,156226 20140501 45639,638,REDACTED PERSONAL DATA,549255,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639538,156682 20140501 45639,320.9,REDACTED PERSONAL DATA,447568,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639541,158578 20140501 45639,334.8,REDACTED PERSONAL DATA,435732,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639543,159404 20140501 45639,468.5,REDACTED PERSONAL DATA,418360,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639546,10618 20140501 45639,295.2,REDACTED PERSONAL DATA,332987,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639547,161306 20140501 45639,297.56,REDACTED PERSONAL DATA,563893,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639548,16180 20140501 45639,1028.00,REDACTED PERSONAL DATA,333718,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639549,161854 20140501 45639,1316.00,REDACTED PERSONAL DATA,502396,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639550,161862 20140501 45639,441.62,REDACTED PERSONAL DATA,569794,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639552,162076 20140501 45639,614,REDACTED PERSONAL DATA,561473,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639554,162287 20140501 45639,320.9,REDACTED PERSONAL DATA,437597,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639556,162684 20140501 45639,522.3,REDACTED PERSONAL DATA,384639,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639558,162716 20140501 45639,468.5,REDACTED PERSONAL DATA,405479,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639560,162849 20140501 45639,941.86,REDACTED PERSONAL DATA,383481,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639563,162997 20140501 45639,367.8,REDACTED PERSONAL DATA,420205,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639564,163018 20140501 45639,381.7,REDACTED PERSONAL DATA,397573,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639565,163138 20140501 45639,266.76,REDACTED PERSONAL DATA,400697,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639568,106563 20140501 45639,254.2,REDACTED PERSONAL DATA,503013,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639569,165811 20140501 45639,468.5,REDACTED PERSONAL DATA,366214,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639572,167097 20140501 45639,1052.00,REDACTED PERSONAL DATA,424791,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639573,168513 20140501 45639,438,REDACTED PERSONAL DATA,546743,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639576,169136 20140501 45639,320.9,REDACTED PERSONAL DATA,478793,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639577,169337 20140501 45639,414.7,REDACTED PERSONAL DATA,529676,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639578,169390 20140501 45639,414.7,REDACTED PERSONAL DATA,391015,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639582,170383 20140501 45639,421.6,REDACTED PERSONAL DATA,478426,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639587,175100 20140501 45639,434.38,REDACTED PERSONAL DATA,592070,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639590,108769 20140501 45639,632.36,REDACTED PERSONAL DATA,584042,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639593,179524 20140501 45639,428.6,REDACTED PERSONAL DATA,338804,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639594,179550 20140501 45639,435.5,REDACTED PERSONAL DATA,455209,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639595,179693 20140501 45639,1655.14,REDACTED PERSONAL DATA,521983,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639598,180012 20140501 45639,297.56,REDACTED PERSONAL DATA,551185,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639601,108779 20140501 45639,334.8,REDACTED PERSONAL DATA,445176,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639606,183203 20140501 45639,268.1,REDACTED PERSONAL DATA,514674,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639607,183476 20140501 45639,291.35,REDACTED PERSONAL DATA,502694,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639608,18403 20140501 45639,614,REDACTED PERSONAL DATA,333624,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639610,184267 20140501 45639,513.96,REDACTED PERSONAL DATA,455207,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639611,184501 20140501 45639,496.72,REDACTED PERSONAL DATA,401269,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639613,184782 20140501 45639,682.8,REDACTED PERSONAL DATA,373269,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639615,185556 20140501 45639,1582.00,REDACTED PERSONAL DATA,462682,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639617,186377 20140501 45639,502.16,REDACTED PERSONAL DATA,487461,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639620,187151 20140501 45639,311.46,REDACTED PERSONAL DATA,547122,Social Community Care,CAREFIRST DIRECT PAYMENTS
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639621,187601 20140501 45639,320.9,REDACTED PERSONAL DATA,429150,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639623,109853 20140501 45639,468.5,REDACTED PERSONAL DATA,368099,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639624,187984 20140501 45639,1028.00,REDACTED PERSONAL DATA,467299,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639627,189523 20140501 45639,614,REDACTED PERSONAL DATA,464101,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639629,189972 20140501 45639,254.2,REDACTED PERSONAL DATA,561897,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639630,190942 20140501 45639,511.86,REDACTED PERSONAL DATA,566337,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639631,190991 20140501 45639,414.7,REDACTED PERSONAL DATA,505899,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639632,191065 20140501 45639,702.6,REDACTED PERSONAL DATA,444008,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639633,191176 20140501 45639,1112.00,REDACTED PERSONAL DATA,585529,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639634,100191 20140501 45639,632,REDACTED PERSONAL DATA,332848,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639636,191303 20140501 45639,549.1,REDACTED PERSONAL DATA,588855,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639637,191415 20140501 45639,1266.60,REDACTED PERSONAL DATA,567597,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639639,191514 20140501 45639,381.7,REDACTED PERSONAL DATA,450449,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639640,191801 20140501 45639,1439.20,REDACTED PERSONAL DATA,492572,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639641,191832 20140501 45639,878,REDACTED PERSONAL DATA,473384,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639642,193350 20140501 45639,678,REDACTED PERSONAL DATA,471003,Social Community Care,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639643,193537 20140501 45639,829.08,REDACTED PERSONAL DATA,525359,Social Community Care,CHILDCARE SERVICES
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639644,193819 20140501 45639,414.7,REDACTED PERSONAL DATA,368040,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639645,193850 20140501 45639,254.2,REDACTED PERSONAL DATA,368088,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639649,194685 20140501 45639,468.5,REDACTED PERSONAL DATA,440691,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639650,194971 20140501 45639,320.9,REDACTED PERSONAL DATA,480781,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639652,195074 20140501 45639,677.3,REDACTED PERSONAL DATA,333341,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639653,195134 20140501 45639,254.2,REDACTED PERSONAL DATA,332998,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639654,19623 20140501 45639,577.96,REDACTED PERSONAL DATA,333147,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639654,19623 20140501 45639,1884.00,REDACTED PERSONAL DATA,333147,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639656,196541 20140501 45639,638,REDACTED PERSONAL DATA,515242,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639657,110569 20140501 45639,365.66,REDACTED PERSONAL DATA,552284,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639661,197817 20140501 45639,350,REDACTED PERSONAL DATA,569598,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639664,199041 20140501 45639,367.8,REDACTED PERSONAL DATA,459717,Social Community Care,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639665,199243 20140501 45639,1890.43,REDACTED PERSONAL DATA,577465,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639666,199287 20140501 45639,1028.00,REDACTED PERSONAL DATA,568498,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639667,199392 20140501 45639,320.9,REDACTED PERSONAL DATA,518473,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639670,199936 20140501 45639,254.2,REDACTED PERSONAL DATA,450523,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639676,202495 20140501 45639,518,REDACTED PERSONAL DATA,489499,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639678,203296 20140501 45639,535.2,REDACTED PERSONAL DATA,463795,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639679,11170 20140501 45639,438,REDACTED PERSONAL DATA,587757,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639681,203957 20140501 45639,862,REDACTED PERSONAL DATA,569169,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639682,204113 20140501 45639,614,REDACTED PERSONAL DATA,479993,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639683,204229 20140501 45639,288.12,REDACTED PERSONAL DATA,527409,Social Community Care,ADOPTION & FOSTERING
CARELEAVER IN HOUSE FOSTERING,9270,IN-HOUSE FOSTERING,2014-05-02,3639684,204642 20140501 45639,794.5,REDACTED PERSONAL DATA,584573,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639685,205558 20140501 45639,478.86,REDACTED PERSONAL DATA,537889,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639689,207629 20140501 45639,1693.80,REDACTED PERSONAL DATA,487226,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639690,111911 20140501 45639,1316.00,REDACTED PERSONAL DATA,338765,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639692,207975 20140501 45639,414.7,REDACTED PERSONAL DATA,474647,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639693,20809 20140501 45639,638,REDACTED PERSONAL DATA,333830,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639695,208267 20140501 45639,638,REDACTED PERSONAL DATA,485929,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639698,210431 20140501 45639,638,REDACTED PERSONAL DATA,502737,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639699,210508 20140501 45639,734,REDACTED PERSONAL DATA,493410,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639701,11214 20140501 45639,629,REDACTED PERSONAL DATA,328124,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639702,212008 20140501 45639,320.9,REDACTED PERSONAL DATA,555120,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639705,212910 20140501 45639,297.56,REDACTED PERSONAL DATA,566648,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639706,21312 20140501 45639,414,REDACTED PERSONAL DATA,333655,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639707,213411 20140501 45639,819.96,REDACTED PERSONAL DATA,502164,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639711,21439 20140501 45639,944,REDACTED PERSONAL DATA,338747,Social Community Care,ADOPTION & FOSTERING
ADOPTION SERVICE,9270,ADOPTION ALLOWANCES,2014-05-02,3639711,21439 20140501 45639,254.5,REDACTED PERSONAL DATA,338747,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639714,214697 20140501 45639,334.8,REDACTED PERSONAL DATA,509060,Social Community Care,CHILDCARE SERVICES
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639716,215348 20140501 45639,582.1,REDACTED PERSONAL DATA,477472,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639717,215467 20140501 45639,621.84,REDACTED PERSONAL DATA,485770,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639721,216508 20140501 45639,522.3,REDACTED PERSONAL DATA,332926,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639723,113481 20140501 45639,798,REDACTED PERSONAL DATA,333743,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639725,216631 20140501 45639,254.2,REDACTED PERSONAL DATA,333047,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639726,216870 20140501 45639,254.2,REDACTED PERSONAL DATA,333164,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639727,216934 20140501 45639,295.2,REDACTED PERSONAL DATA,333296,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639728,217370 20140501 45639,353.08,REDACTED PERSONAL DATA,537668,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639734,114288 20140501 45639,254.2,REDACTED PERSONAL DATA,368110,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639738,217912 20140501 45639,268.1,REDACTED PERSONAL DATA,333717,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639739,217936 20140501 45639,414.7,REDACTED PERSONAL DATA,368015,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639740,217937 20140501 45639,367.8,REDACTED PERSONAL DATA,395005,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639743,217943 20140501 45639,414.7,REDACTED PERSONAL DATA,472721,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639744,217957 20140501 45639,367.8,REDACTED PERSONAL DATA,450972,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639745,10113 20140501 45639,1351.30,REDACTED PERSONAL DATA,371949,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639751,217984 20140501 45639,367.8,REDACTED PERSONAL DATA,466697,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639753,218032 20140501 45639,468.5,REDACTED PERSONAL DATA,406111,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639755,218044 20140501 45639,254.2,REDACTED PERSONAL DATA,368091,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639756,218047 20140501 45639,334.8,REDACTED PERSONAL DATA,455957,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639757,11584 20140501 45639,1182.00,REDACTED PERSONAL DATA,338799,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639759,218156 20140501 45639,254.2,REDACTED PERSONAL DATA,349185,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639763,218170 20140501 45639,268.1,REDACTED PERSONAL DATA,333469,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639767,218270 20140501 45639,367.8,REDACTED PERSONAL DATA,431040,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639770,218299 20140501 45639,432.44,REDACTED PERSONAL DATA,425879,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639773,218882 20140501 45639,468.5,REDACTED PERSONAL DATA,559304,Social Community Care,HOME CARE SERVICES
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639779,118120 20140501 45639,478,REDACTED PERSONAL DATA,333453,Social Community Care,ADOPTION & FOSTERING
IN HOUSE FOSTER PLACEMENT,9270,IN-HOUSE FOSTERING,2014-05-02,3639781,220492 20140501 45639,414,REDACTED PERSONAL DATA,505305,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639782,221155 20140501 45639,414.7,REDACTED PERSONAL DATA,333786,Social Community Care,ADOPTION & FOSTERING
ADOPTION ALLOWANCES,9270,ADOPTION ALLOWANCES,2014-05-02,3639785,221634 20140501 45639,320.9,REDACTED PERSONAL DATA,525512,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639789,223602 20140501 45639,254.2,REDACTED PERSONAL DATA,514074,Social Community Care,ADOPTION & FOSTERING
RESIDENCE ORDERS,9270,RESIDENCE ORDERS,2014-05-02,3639791,223954 20140501 45639,414.7,REDACTED PERSONAL DATA,506535,Social Community Care,ADOPTION & FOSTERING
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2014-05-02,3639792,224122 20140501 45639,297.56,REDACTED PERSONAL DATA,487228,Social Community Care,ADOPTION & FOSTERING
