Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457364,J615002,3966.36,HOME INSTEAD,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457364,J615002,1866.60,HOME INSTEAD,558820,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457365,J615002,684.00,REDACTED PERSONAL DATA,558821,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457366,J615002,354.28,REDACTED PERSONAL DATA,558825,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457367,J615002,652.64,REDACTED PERSONAL DATA,378584,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457368,J615002,912.24,SACMHA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457368,J615002,854.80,SACMHA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457368,J615002,22950.58,SACMHA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457368,J615002,3084.04,SACMHA,558848,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457370,J615002,743.72,REDACTED PERSONAL DATA,559283,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457371,J615002,868.60,REDACTED PERSONAL DATA,559284,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457373,J615002,409.88,REDACTED PERSONAL DATA,559370,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457374,J615002,260.00,REDACTED PERSONAL DATA,559373,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457375,J615002,677.68,REDACTED PERSONAL DATA,559374,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457377,J615002,395.24,REDACTED PERSONAL DATA,559383,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457378,J615002,340.28,REDACTED PERSONAL DATA,381452,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457381,J615002,871.76,REDACTED PERSONAL DATA,559387,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457382,J615002,943.76,REDACTED PERSONAL DATA,559388,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457382,J615002,800.00,REDACTED PERSONAL DATA,559388,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457383,J615002,667.28,REDACTED PERSONAL DATA,559389,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457385,J615002,861.80,REDACTED PERSONAL DATA,559510,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457386,J615002,646.84,REDACTED PERSONAL DATA,559513,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457388,J615002,815.64,REDACTED PERSONAL DATA,559609,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457389,J615002,1485.68,REDACTED PERSONAL DATA,381478,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457390,J615002,950.92,REDACTED PERSONAL DATA,559785,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457392,J615002,412.36,REDACTED PERSONAL DATA,559845,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457393,J615002,297.12,REDACTED PERSONAL DATA,559846,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457395,J615002,472.48,REDACTED PERSONAL DATA,560332,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457397,J615002,541.52,REDACTED PERSONAL DATA,560438,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457398,J615002,2058.28,REDACTED PERSONAL DATA,560450,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457400,J615002,1690.72,REDACTED PERSONAL DATA,385243,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457401,J615002,691.56,REDACTED PERSONAL DATA,560507,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457402,J615002,421.00,REDACTED PERSONAL DATA,560538,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457403,J615002,877.28,REDACTED PERSONAL DATA,560595,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457405,J615002,504.00,REDACTED PERSONAL DATA,560600,Social Community Care,CAREFIRST DIRECT PAYMENTS
PREVENTION & SUPPORT - CDT,9190,DIRECT PAYMENTS,2013-05-21,3457406,J615002,896.16,IBK INITIATIVES,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457406,J615002,4201.44,IBK INITIATIVES,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457406,J615002,901.20,IBK INITIATIVES,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457407,J615002,901.36,REDACTED PERSONAL DATA,561167,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457408,J615002,531.20,REDACTED PERSONAL DATA,561173,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457409,J615002,737.08,REDACTED PERSONAL DATA,561179,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457411,J615002,645.96,REDACTED PERSONAL DATA,387053,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457412,J615002,403.20,REDACTED PERSONAL DATA,561195,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457413,J615002,818.72,REDACTED PERSONAL DATA,561196,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457414,J615002,723.84,REDACTED PERSONAL DATA,561370,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457419,J615002,329.08,REDACTED PERSONAL DATA,561495,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457420,J615002,1907.24,REDACTED PERSONAL DATA,561524,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457422,J615002,792.36,REDACTED PERSONAL DATA,391841,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457424,J615002,282.16,REDACTED PERSONAL DATA,561984,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457425,J615002,912.84,REDACTED PERSONAL DATA,562129,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457426,J615002,577.52,REDACTED PERSONAL DATA,562130,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457428,J615002,342.16,REDACTED PERSONAL DATA,562146,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457429,J615002,703.76,REDACTED PERSONAL DATA,562150,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457430,J615002,910.56,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457430,J615002,24611.08,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457430,J615002,2668.76,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457430,J615002,37929.52,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457430,J615002,4611.00,IDK SUPPORT 4 YOU LTD - SUPPORT PLANNING,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457431,J615002,8165.92,IDK SUPPORT 4 YOU LTD - MANAGED ACCOUNTS,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457431,J615002,3002.12,IDK SUPPORT 4 YOU LTD - MANAGED ACCOUNTS,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457431,J615002,3021.44,IDK SUPPORT 4 YOU LTD - MANAGED ACCOUNTS,562179,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457432,J615002,669.60,REDACTED PERSONAL DATA,562224,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457433,J615002,1347.00,REDACTED PERSONAL DATA,395467,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457435,J615002,564.60,REDACTED PERSONAL DATA,562233,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457436,J615002,500.00,REDACTED PERSONAL DATA,562243,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457438,J615002,301.96,REDACTED PERSONAL DATA,562249,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457441,J615002,1800.00,REDACTED PERSONAL DATA,562348,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457442,J615002,1783.84,SHEFFIELD HEALTH AND SOCIAL CARE FOUNDAT,562391,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457443,J615002,1376.08,REDACTED PERSONAL DATA,562420,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457444,J615002,965.56,REDACTED PERSONAL DATA,396821,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457445,J615002,258.52,REDACTED PERSONAL DATA,562436,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457447,J615002,808.28,REDACTED PERSONAL DATA,562447,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457448,J615002,628.52,REDACTED PERSONAL DATA,562454,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457449,J615002,293.56,REDACTED PERSONAL DATA,562455,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457451,J615002,636.64,REDACTED PERSONAL DATA,562560,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457453,J615002,688.40,REDACTED PERSONAL DATA,562649,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457455,J615002,542.88,REDACTED PERSONAL DATA,396822,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457456,J615002,695.88,REDACTED PERSONAL DATA,562651,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457457,J615002,451.40,REDACTED PERSONAL DATA,562652,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457458,J615002,324.00,REDACTED PERSONAL DATA,562653,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457460,J615002,1244.92,REDACTED PERSONAL DATA,562669,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457461,J615002,1059.56,REDACTED PERSONAL DATA,562672,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457463,J615002,640.04,REDACTED PERSONAL DATA,562679,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457464,J615002,451.88,REDACTED PERSONAL DATA,562680,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457465,J615002,388.24,REDACTED PERSONAL DATA,562684,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457466,J615002,1667.12,REDACTED PERSONAL DATA,396906,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457469,J615002,362.44,REDACTED PERSONAL DATA,563010,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457470,J615002,472.16,REDACTED PERSONAL DATA,563282,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457473,J615002,262.64,REDACTED PERSONAL DATA,563396,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457474,J615002,6611.00,REDACTED PERSONAL DATA,563442,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457475,J615002,331.88,REDACTED PERSONAL DATA,563454,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457477,J615002,828.92,REDACTED PERSONAL DATA,397318,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457481,J615002,630.08,REDACTED PERSONAL DATA,563695,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457483,J615002,455.88,REDACTED PERSONAL DATA,563706,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457484,J615002,263.88,REDACTED PERSONAL DATA,563742,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457485,J615002,308.80,REDACTED PERSONAL DATA,563797,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457488,J615002,1182.00,REDACTED PERSONAL DATA,398128,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457490,J615002,395.84,REDACTED PERSONAL DATA,563839,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457492,J615002,687.92,REDACTED PERSONAL DATA,563842,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457494,J615002,1764.52,REDACTED PERSONAL DATA,563879,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457495,J615002,831.84,REDACTED PERSONAL DATA,563885,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457496,J615002,2402.76,INSPIRE UK,563889,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457497,J615002,1136.04,REDACTED PERSONAL DATA,563890,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457498,J615002,384.00,REDACTED PERSONAL DATA,563891,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457499,J615002,875.08,REDACTED PERSONAL DATA,398185,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457501,J615002,761.44,REDACTED PERSONAL DATA,564207,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457502,J615002,926.72,REDACTED PERSONAL DATA,564215,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457504,J615002,394.60,REDACTED PERSONAL DATA,564230,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457507,J615002,851.44,REDACTED PERSONAL DATA,564303,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457509,J615002,432.00,REDACTED PERSONAL DATA,564308,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457510,J615002,4206.96,REDACTED PERSONAL DATA,398956,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457511,J615002,2627.32,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457511,J615002,3044.08,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457512,J615002,600.32,REDACTED PERSONAL DATA,564370,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457513,J615002,504.00,REDACTED PERSONAL DATA,564393,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457514,J615002,683.48,REDACTED PERSONAL DATA,564395,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457515,J615002,2199.24,DIMENSIONS(UK) LTD,564410,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457516,J615002,930.88,REDACTED PERSONAL DATA,564521,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457517,J615002,347.76,REDACTED PERSONAL DATA,564772,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457520,J615002,2634.76,REDACTED PERSONAL DATA,564794,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457522,J615002,408.00,SOUTH YORKSHIRE HOUSING,564831,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457524,J615002,331.84,REDACTED PERSONAL DATA,565062,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457525,J615002,799.24,REDACTED PERSONAL DATA,565064,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-05-21,3457526,J615002,605.04,REDACTED PERSONAL DATA,565065,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457527,J615002,721.29,REDACTED PERSONAL DATA,565128,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457528,J615002,260.00,REDACTED PERSONAL DATA,565204,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457529,J615002,702.12,REDACTED PERSONAL DATA,565209,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457530,J615002,629.52,REDACTED PERSONAL DATA,565216,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457531,J615002,411.44,REDACTED PERSONAL DATA,565264,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457532,J615002,705.20,REDACTED PERSONAL DATA,400071,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457533,J615002,436.00,REDACTED PERSONAL DATA,565418,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457534,J615002,456.00,REDACTED PERSONAL DATA,565419,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457536,J615002,414.72,REDACTED PERSONAL DATA,565457,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457537,J615002,548.68,REDACTED PERSONAL DATA,565732,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457538,J615002,1113.92,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-05-21,3457538,J615002,649.60,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457539,J615002,687.64,REDACTED PERSONAL DATA,565949,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-05-21,3457540,J615002,263.20,REDACTED PERSONAL DATA,565950,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457541,J615002,295.36,REDACTED PERSONAL DATA,565953,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457543,J615002,902.44,REDACTED PERSONAL DATA,400267,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457544,J615002,337.04,REDACTED PERSONAL DATA,565964,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2013-05-21,3457546,J615002,413.16,REDACTED PERSONAL DATA,565970,Social Community Care,CAREFIRST DIRECT PAYMENTS
