Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2015-01-19,1392.11,Business Services,OCCUPATIONAL HEALTH RECRUITMENT,,
2015-01-12,839.08,Business Services,OCCUPATIONAL HEALTH RECRUITMENT,,
2015-01-15,1872.00,Business Services,A & O IT SERVICES,,
2015-01-15,923.76,Business Services,A & O IT SERVICES,,
2015-03-10,926.10,Business Services,A & O IT SERVICES,,
2015-03-10,2130.38,Business Services,A & O IT SERVICES,,
2015-02-16,722.59,Business Services,A & O IT SERVICES,,
2015-02-16,2925.00,Business Services,A & O IT SERVICES,,
2015-03-06,3600.00,Professional Services,D & A CARTWRIGHT ASSOCIATES LTD,,
2015-02-16,3600.00,Professional Services,D & A CARTWRIGHT ASSOCIATES LTD,,
2015-01-07,3600.00,Professional Services,D & A CARTWRIGHT ASSOCIATES LTD,,
2015-02-27,3281.97,Business Services,YOUR VIRTUAL PR LIMITED,,
2015-03-09,2401.90,Business Services,YOUR VIRTUAL PR LIMITED,,
2015-01-28,1778.50,Business Services,YOUR VIRTUAL PR LIMITED,,
2015-03-12,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-01-21,702.10,Business Services,SANCTUARY PERSONNEL LTD,,
2015-01-21,942.82,Business Services,SANCTUARY PERSONNEL LTD,,
2015-01-21,1263.78,Business Services,SANCTUARY PERSONNEL LTD,,
2015-02-05,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-13,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-17,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-02-18,1513.24,Business Services,SANCTUARY PERSONNEL LTD,,
2015-01-20,693.60,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-25,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-25,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-25,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-27,1484.44,Business Services,SANCTUARY PERSONNEL LTD,,
2015-03-26,7500.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-01-12,7500.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-01-12,645.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-01-12,5000.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-01-12,2000.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-01-12,3937.50,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-03-10,4500.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-03-10,8385.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-03-10,4725.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-03-10,5500.00,Business Services,NAVIGATE RESOURCING LIMITED,,
2015-03-20,2113.13,Business Services,PULSE HEALTHCARE LTD,,
2015-03-11,2113.13,Business Services,PULSE HEALTHCARE LTD,,
2015-03-11,873.43,Business Services,PULSE HEALTHCARE LTD,,
2015-03-11,1690.50,Business Services,PULSE HEALTHCARE LTD,,
2015-03-09,658.08,Business Services,REED,,
2015-03-09,1014.54,Business Services,REED,,
2015-03-09,1014.54,Business Services,REED,,
2015-01-08,1014.54,Business Services,REED,,
2015-03-27,1295.00,Business Services,REED,,
2015-03-26,1295.00,Business Services,REED,,
2015-01-15,616.95,Business Services,REED,,
2015-01-15,822.60,Business Services,REED,,
2015-01-15,877.44,Business Services,REED,,
2015-02-16,1014.54,Business Services,REED,,
2015-03-16,1014.54,Business Services,REED,,
2015-02-19,1014.54,Business Services,REED,,
2015-02-02,1014.54,Business Services,REED,,
2015-01-26,1014.54,Business Services,REED,,
2015-01-26,904.86,Business Services,REED,,
2015-01-26,1014.54,Business Services,REED,,
2015-03-17,1103.40,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-17,1080.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-17,1350.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,1080.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,1438.20,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,1080.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,810.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,1183.95,Business Services,CARITAS RECRUITMENT LTD,,
2015-03-04,1109.25,Business Services,CARITAS RECRUITMENT LTD,,
2015-01-23,1350.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-01-16,1112.40,Business Services,CARITAS RECRUITMENT LTD,,
2015-01-16,810.00,Business Services,CARITAS RECRUITMENT LTD,,
2015-02-11,875.42,Business Services,MATRIX SCM LTD,,
2015-01-28,875.42,Business Services,MATRIX SCM LTD,,
2015-03-11,875.42,Business Services,MATRIX SCM LTD,,
2015-04-01,842.86,Business Services,MATRIX SCM LTD,,
2015-03-11,875.42,Business Services,MATRIX SCM LTD,,
2015-03-11,842.86,Business Services,MATRIX SCM LTD,,
2015-02-18,875.42,Business Services,MATRIX SCM LTD,,
2015-03-25,842.86,Business Services,MATRIX SCM LTD,,
2015-03-18,842.86,Business Services,MATRIX SCM LTD,,
2015-02-04,875.42,Business Services,MATRIX SCM LTD,,
2015-03-25,1030.56,Business Services,MATRIX SCM LTD,,
2015-04-01,1324.01,Business Services,MATRIX SCM LTD,,
2015-03-11,1281.30,Business Services,MATRIX SCM LTD,,
2015-01-28,1030.56,Business Services,MATRIX SCM LTD,,
2015-01-21,1030.56,Business Services,MATRIX SCM LTD,,
2015-03-04,1580.29,Business Services,MATRIX SCM LTD,,
2015-02-11,1494.85,Business Services,MATRIX SCM LTD,,
2015-03-11,1030.56,Business Services,MATRIX SCM LTD,,
2015-03-18,1030.56,Business Services,MATRIX SCM LTD,,
2015-02-04,1366.72,Business Services,MATRIX SCM LTD,,
2015-01-28,1366.72,Business Services,MATRIX SCM LTD,,
2015-02-04,1030.56,Business Services,MATRIX SCM LTD,,
2015-03-04,1030.56,Business Services,MATRIX SCM LTD,,
2015-02-18,1030.56,Business Services,MATRIX SCM LTD,,
2015-01-21,1366.72,Business Services,MATRIX SCM LTD,,
2015-02-18,1281.30,Business Services,MATRIX SCM LTD,,
2015-03-18,1281.32,Business Services,MATRIX SCM LTD,,
2015-02-11,1030.56,Business Services,MATRIX SCM LTD,,
2015-01-14,1175.20,Business Services,MATRIX SCM LTD,,
2015-02-25,1048.64,Business Services,MATRIX SCM LTD,,
2015-03-25,1580.28,Business Services,MATRIX SCM LTD,,
2015-04-01,1030.56,Business Services,MATRIX SCM LTD,,
2015-01-14,1366.72,Business Services,MATRIX SCM LTD,,
2015-02-25,1494.85,Business Services,MATRIX SCM LTD,,
2015-01-28,1536.48,Business Services,MATRIX SCM LTD,,
2015-03-25,1128.32,Business Services,MATRIX SCM LTD,,
2015-03-11,846.24,Business Services,MATRIX SCM LTD,,
2015-03-04,996.68,Business Services,MATRIX SCM LTD,,
2015-01-07,942.84,Business Services,MATRIX SCM LTD,,
2015-01-21,1466.64,Business Services,MATRIX SCM LTD,,
2015-01-28,1410.40,Business Services,MATRIX SCM LTD,,
2015-03-04,1466.64,Business Services,MATRIX SCM LTD,,
2015-02-04,1553.94,Business Services,MATRIX SCM LTD,,
2015-01-07,1082.52,Business Services,MATRIX SCM LTD,,
2015-01-21,1391.59,Business Services,MATRIX SCM LTD,,
2015-04-01,1410.40,Business Services,MATRIX SCM LTD,,
2015-01-07,714.60,Business Services,MATRIX SCM LTD,,
2015-03-18,1128.32,Business Services,MATRIX SCM LTD,,
2015-02-18,1410.40,Business Services,MATRIX SCM LTD,,
2015-02-25,1410.40,Business Services,MATRIX SCM LTD,,
2015-01-21,1429.20,Business Services,MATRIX SCM LTD,,
2015-02-11,1410.40,Business Services,MATRIX SCM LTD,,
2015-02-11,733.41,Business Services,MATRIX SCM LTD,,
2015-02-25,1466.64,Business Services,MATRIX SCM LTD,,
2015-01-14,1466.64,Business Services,MATRIX SCM LTD,,
2015-02-11,1536.48,Business Services,MATRIX SCM LTD,,
2015-02-18,1466.64,Business Services,MATRIX SCM LTD,,
2015-01-28,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-18,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-25,1033.57,Business Services,MATRIX SCM LTD,,
2015-03-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-11,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-11,1147.84,Business Services,MATRIX SCM LTD,,
2015-01-21,885.92,Business Services,MATRIX SCM LTD,,
2015-02-25,1249.12,Business Services,MATRIX SCM LTD,,
2015-03-18,1249.12,Business Services,MATRIX SCM LTD,,
2015-01-14,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-11,1249.12,Business Services,MATRIX SCM LTD,,
2015-01-28,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-21,1012.80,Business Services,MATRIX SCM LTD,,
2015-03-25,1249.12,Business Services,MATRIX SCM LTD,,
2015-01-07,1012.80,Business Services,MATRIX SCM LTD,,
2015-01-14,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-18,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-04,1249.12,Business Services,MATRIX SCM LTD,,
2015-04-01,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-04,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-14,930.21,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1239.66,Business Services,MATRIX SCM LTD,,
2015-01-07,997.10,Business Services,MATRIX SCM LTD,,
2015-01-14,1292.04,Business Services,MATRIX SCM LTD,,
2015-03-11,1036.74,Business Services,MATRIX SCM LTD,,
2015-03-18,1036.74,Business Services,MATRIX SCM LTD,,
2015-01-07,944.96,Business Services,MATRIX SCM LTD,,
2015-03-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-11,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-18,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-11,1292.04,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1292.04,Business Services,MATRIX SCM LTD,,
2015-03-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-11,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-04,1292.04,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1292.04,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-18,1208.19,Business Services,MATRIX SCM LTD,,
2015-03-25,1036.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1033.09,Business Services,MATRIX SCM LTD,,
2015-04-01,1288.34,Business Services,MATRIX SCM LTD,,
2015-01-28,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-21,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-28,1033.09,Business Services,MATRIX SCM LTD,,
2015-03-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-14,1050.60,Business Services,MATRIX SCM LTD,,
2015-03-25,1288.34,Business Services,MATRIX SCM LTD,,
2015-03-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-21,1050.60,Business Services,MATRIX SCM LTD,,
2015-01-21,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-14,1295.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1036.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-04,1208.19,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-07,930.21,Business Services,MATRIX SCM LTD,,
2015-02-04,1292.04,Business Services,MATRIX SCM LTD,,
2015-02-25,1292.04,Business Services,MATRIX SCM LTD,,
2015-01-14,760.50,Business Services,MATRIX SCM LTD,,
2015-01-14,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-18,1288.34,Business Services,MATRIX SCM LTD,,
2015-01-07,997.10,Business Services,MATRIX SCM LTD,,
2015-03-11,1288.34,Business Services,MATRIX SCM LTD,,
2015-03-04,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-21,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1096.50,Business Services,MATRIX SCM LTD,,
2015-01-14,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.00,Business Services,MATRIX SCM LTD,,
2015-01-21,1295.00,Business Services,MATRIX SCM LTD,,
2015-01-07,840.00,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-07,1050.60,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1050.00,Business Services,MATRIX SCM LTD,,
2015-01-07,735.42,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.00,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.00,Business Services,MATRIX SCM LTD,,
2015-01-14,560.32,Business Services,MATRIX SCM LTD,,
2015-03-18,1295.00,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.00,Business Services,MATRIX SCM LTD,,
2015-03-11,1295.00,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.00,Business Services,MATRIX SCM LTD,,
2015-01-14,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-18,2279.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1247.00,Business Services,MATRIX SCM LTD,,
2015-01-28,1313.25,Business Services,MATRIX SCM LTD,,
2015-02-11,1591.00,Business Services,MATRIX SCM LTD,,
2015-01-21,1591.00,Business Services,MATRIX SCM LTD,,
2015-03-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1316.64,Business Services,MATRIX SCM LTD,,
2015-01-28,1384.16,Business Services,MATRIX SCM LTD,,
2015-02-25,1268.50,Business Services,MATRIX SCM LTD,,
2015-02-18,1591.00,Business Services,MATRIX SCM LTD,,
2015-01-28,1591.00,Business Services,MATRIX SCM LTD,,
2015-03-04,1591.00,Business Services,MATRIX SCM LTD,,
2015-03-11,2021.00,Business Services,MATRIX SCM LTD,,
2015-01-21,1763.00,Business Services,MATRIX SCM LTD,,
2015-02-25,1634.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1278.23,Business Services,MATRIX SCM LTD,,
2015-03-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-14,1358.84,Business Services,MATRIX SCM LTD,,
2015-03-25,1720.00,Business Services,MATRIX SCM LTD,,
2015-02-25,1440.50,Business Services,MATRIX SCM LTD,,
2015-02-04,1419.00,Business Services,MATRIX SCM LTD,,
2015-01-14,1290.00,Business Services,MATRIX SCM LTD,,
2015-01-07,987.48,Business Services,MATRIX SCM LTD,,
2015-02-04,1591.00,Business Services,MATRIX SCM LTD,,
2015-01-14,2021.00,Business Services,MATRIX SCM LTD,,
2015-01-28,1591.00,Business Services,MATRIX SCM LTD,,
2015-02-11,1240.68,Business Services,MATRIX SCM LTD,,
2015-02-25,1120.64,Business Services,MATRIX SCM LTD,,
2015-02-11,1591.00,Business Services,MATRIX SCM LTD,,
2015-02-11,1999.50,Business Services,MATRIX SCM LTD,,
2015-02-25,1527.64,Business Services,MATRIX SCM LTD,,
2015-02-04,2021.00,Business Services,MATRIX SCM LTD,,
2015-01-14,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-18,1147.84,Business Services,MATRIX SCM LTD,,
2015-03-04,1505.00,Business Services,MATRIX SCM LTD,,
2015-01-14,1505.00,Business Services,MATRIX SCM LTD,,
2015-04-01,1849.00,Business Services,MATRIX SCM LTD,,
2015-02-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-07,1033.09,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-07,516.00,Business Services,MATRIX SCM LTD,,
2015-02-18,1849.00,Business Services,MATRIX SCM LTD,,
2015-01-07,1440.50,Business Services,MATRIX SCM LTD,,
2015-01-21,1591.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1679.56,Business Services,MATRIX SCM LTD,,
2015-03-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-07,1301.30,Business Services,MATRIX SCM LTD,,
2015-02-11,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-28,1295.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1284.40,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-11,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-11,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-18,1199.19,Business Services,MATRIX SCM LTD,,
2015-01-14,506.40,Business Services,MATRIX SCM LTD,,
2015-01-28,1341.62,Business Services,MATRIX SCM LTD,,
2015-03-25,1250.60,Business Services,MATRIX SCM LTD,,
2015-01-28,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-04,1250.60,Business Services,MATRIX SCM LTD,,
2015-01-21,1341.62,Business Services,MATRIX SCM LTD,,
2015-03-25,1155.66,Business Services,MATRIX SCM LTD,,
2015-02-11,1250.60,Business Services,MATRIX SCM LTD,,
2015-01-07,1341.62,Business Services,MATRIX SCM LTD,,
2015-01-21,840.48,Business Services,MATRIX SCM LTD,,
2015-01-14,929.50,Business Services,MATRIX SCM LTD,,
2015-02-04,1419.00,Business Services,MATRIX SCM LTD,,
2015-01-14,929.50,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-11,1138.15,Business Services,MATRIX SCM LTD,,
2015-02-18,1462.00,Business Services,MATRIX SCM LTD,,
2015-01-07,759.60,Business Services,MATRIX SCM LTD,,
2015-01-07,1087.80,Business Services,MATRIX SCM LTD,,
2015-03-18,1260.74,Business Services,MATRIX SCM LTD,,
2015-01-28,1249.12,Business Services,MATRIX SCM LTD,,
2015-03-18,1591.00,Business Services,MATRIX SCM LTD,,
2015-03-18,1292.04,Business Services,MATRIX SCM LTD,,
2015-02-18,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-11,1287.23,Business Services,MATRIX SCM LTD,,
2015-01-14,1014.00,Business Services,MATRIX SCM LTD,,
2015-04-01,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-04,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-04,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-04,1419.00,Business Services,MATRIX SCM LTD,,
2015-01-28,1092.63,Business Services,MATRIX SCM LTD,,
2015-03-11,1260.74,Business Services,MATRIX SCM LTD,,
2015-03-18,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-04,1284.40,Business Services,MATRIX SCM LTD,,
2015-02-11,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-11,1199.19,Business Services,MATRIX SCM LTD,,
2015-03-04,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-25,1591.00,Business Services,MATRIX SCM LTD,,
2015-01-14,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-25,1330.76,Business Services,MATRIX SCM LTD,,
2015-03-18,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-11,1341.62,Business Services,MATRIX SCM LTD,,
2015-02-18,1149.20,Business Services,MATRIX SCM LTD,,
2015-01-07,759.60,Business Services,MATRIX SCM LTD,,
2015-02-18,1301.30,Business Services,MATRIX SCM LTD,,
2015-01-14,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-18,1250.60,Business Services,MATRIX SCM LTD,,
2015-04-01,1591.00,Business Services,MATRIX SCM LTD,,
2015-02-04,1376.00,Business Services,MATRIX SCM LTD,,
2015-01-21,1092.63,Business Services,MATRIX SCM LTD,,
2015-02-11,1548.00,Business Services,MATRIX SCM LTD,,
2015-02-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-14,1092.63,Business Services,MATRIX SCM LTD,,
2015-01-21,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-25,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-11,1330.76,Business Services,MATRIX SCM LTD,,
2015-03-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-14,1341.62,Business Services,MATRIX SCM LTD,,
2015-01-14,1440.50,Business Services,MATRIX SCM LTD,,
2015-03-25,1591.00,Business Services,MATRIX SCM LTD,,
2015-03-04,1249.12,Business Services,MATRIX SCM LTD,,
2015-03-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-04-01,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-25,1249.12,Business Services,MATRIX SCM LTD,,
2015-01-07,885.92,Business Services,MATRIX SCM LTD,,
2015-03-18,1419.00,Business Services,MATRIX SCM LTD,,
2015-03-18,1295.74,Business Services,MATRIX SCM LTD,,
2015-01-21,1012.80,Business Services,MATRIX SCM LTD,,
2015-01-28,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-11,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-11,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-11,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-11,1292.04,Business Services,MATRIX SCM LTD,,
2015-04-01,1250.60,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-03-18,906.50,Business Services,MATRIX SCM LTD,,
2015-03-25,1250.60,Business Services,MATRIX SCM LTD,,
2015-03-25,1292.04,Business Services,MATRIX SCM LTD,,
2015-01-07,1290.00,Business Services,MATRIX SCM LTD,,
2015-03-11,1216.80,Business Services,MATRIX SCM LTD,,
2015-02-04,1249.12,Business Services,MATRIX SCM LTD,,
2015-02-25,1295.74,Business Services,MATRIX SCM LTD,,
2015-02-25,1250.60,Business Services,MATRIX SCM LTD,,
